PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,methods_used,methods_name
34698500,Identification of driver genes for critical forms of COVID-19 in a deeply phenotyped young patient cohort,"Carapito R, Li R, Helms J, Carapito C, Gujja S, Rolli V, Guimaraes R, Malagon-Lopez J, Spinnhirny P, Lederle A, Mohseninia R, Hirschler A, Muller L, Bastard P, Gervais A, Zhang Q, Danion F, Ruch Y, Schenck M, Collange O, Chamaraux-Tran TN, Molitor A, Pichot A, Bernard A, Tahar O, Bibi-Triki S, Wu H, Paul N, Mayeur S, Larnicol A, Laumond G, Frappier J, Schmidt S, Hanauer A, Macquin C, Stemmelen T, Simons M, Mariette X, Hermine O, Fafi-Kremer S, Goichot B, Drenou B, Kuteifan K, Pottecher J, Mertes PM, Kailasan S, Aman MJ, Pin E, Nilsson P, Thomas A, Viari A, Sanlaville D, Schneider F, Sibilia J, Tharaux PL, Casanova JL, Hansmann Y, Lidar D, Radosavljevic M, Gulcher JR, Meziani F, Moog C, Chittenden TW, Bahram S.",Sci Transl Med. 2022 Jan 19;14(628):eabj7521. doi: 10.1126/scitranslmed.abj7521. Epub 2022 Jan 19.,Carapito R,Sci Transl Med,2022,2021/10/26,,,10.1126/scitranslmed.abj7521,"The drivers of critical coronavirus disease 2019 (COVID-19) remain unknown. Given major confounding factors such as age and comorbidities, true mediators of this condition have remained elusive. We used a multi-omics analysis combined with artificial intelligence in a young patient cohort where major comorbidities were excluded at the onset. The cohort included 47 âcriticalâ (in the intensive care unit under mechanical ventilation) and 25 ânon-criticalâ (in a non-critical care ward) patients with COVID-19 and 22 healthy individuals. The analyses included whole-genome sequencing, whole-blood RNA sequencing, plasma and blood mononuclear cell proteomics, cytokine profiling, and high-throughput immunophenotyping. An ensemble of machine learning, deep learning, quantum annealing, and structural causal modeling were used. Patients with critical COVID-19 were characterized by exacerbated inflammation, perturbed lymphoid and myeloid compartments, increased coagulation, and viral cell biology. Among differentially expressed genes, we observed up-regulation of the metalloprotease ADAM9. This gene signature was validated in a second independent cohort of 81 critical and 73 recovered patients with COVID-19 and was further confirmed at the transcriptional and protein level and by proteolytic activity. Ex vivo ADAM9 inhibition decreased severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) uptake and replication in human lung epithelial cells. In conclusion, within a young, otherwise healthy, cohort of individuals with COVID-19, we provide the landscape of biological perturbations in vivo where a unique gene signature differentiated critical from non-critical patients. We further identified ADAM9 as a driver of disease severity and a candidate therapeutic target.",both,"['deep learning', 'ensemble']"
34503679,Hypertrophic Cardiomyopathy in the General Population: Leveraging the UK Biobank Database and Machine Learning Phenotyping,Baudhuin LM.,J Am Coll Cardiol. 2021 Sep 14;78(11):1111-1113. doi: 10.1016/j.jacc.2021.07.036.,Baudhuin LM,J Am Coll Cardiol,2021,2021/09/10,,,10.1016/j.jacc.2021.07.036,,both,[]
34244208,Deep learning algorithms for automatic detection of pterygium using anterior segment photographs from slit-lamp and hand-held cameras,"Fang X, Deshmukh M, Chee ML, Soh ZD, Teo ZL, Thakur S, Goh JHL, Liu YC, Husain R, Mehta JS, Wong TY, Cheng CY, Rim TH, Tham YC.",Br J Ophthalmol. 2022 Dec;106(12):1642-1647. doi: 10.1136/bjophthalmol-2021-318866. Epub 2021 Jul 9.,Fang X,Br J Ophthalmol,2022,2021/07/10,PMC9685734,,10.1136/bjophthalmol-2021-318866,"BACKGROUND/AIMS: To evaluate the performances of deep learning (DL) algorithms for detection of presence and extent pterygium, based on colour anterior segment photographs (ASPs) taken from slit-lamp and hand-held cameras.
METHODS: Referable pterygium was defined as having extension towards the cornea from the limbus of >2.50âmm or base width at the limbus of >5.00âmm. 2503 images from the Singapore Epidemiology of Eye Diseases (SEED) study were used as the development set. Algorithms were validated on an internal set from the SEED cohort (629 images (55.3% pterygium, 8.4% referable pterygium)), and tested on two external clinic-based sets (set 1 with 2610 images (2.8% pterygium, 0.7% referable pterygium, from slit-lamp ASP); and set 2 with 3701 images, 2.5% pterygium, 0.9% referable pterygium, from hand-held ASP).
RESULTS: The algorithm's area under the receiver operating characteristic curve (AUROC) for detection of any pterygium was 99.5%(sensitivity=98.6%; specificity=99.0%) in internal test set, 99.1% (sensitivity=95.9%, specificity=98.5%) in external test set 1 and 99.7% (sensitivity=100.0%; specificity=88.3%) in external test set 2. For referable pterygium, the algorithm's AUROC was 98.5% (sensitivity=94.0%; specificity=95.3%) in internal test set, 99.7% (sensitivity=87.2%; specificity=99.4%) in external set 1 and 99.0% (sensitivity=94.3%; specificity=98.0%) in external set 2.
CONCLUSION: DL algorithms based on ASPs can detect presence of and referable-level pterygium with optimal sensitivity and specificity. These algorithms, particularly if used with a handheld camera, may potentially be used as a simple screening tool for detection of referable pterygium. Further validation in community setting is warranted.
SYNOPSIS/PRECIS: DL algorithms based on ASPs can detect presence of and referable-level pterygium optimally, and may be used as a simple screening tool for the detection of referable pterygium in community screenings.",both,['deep learning']
34158233,[Artificial Intelligence in epidemiology],"Bibault JE, Xing L.",Cancer Radiother. 2021 Oct;25(6-7):627-629. doi: 10.1016/j.canrad.2021.06.004. Epub 2021 Jun 20.,Bibault JE,Cancer Radiother,2021,2021/06/23,,,10.1016/j.canrad.2021.06.004,"Artificial Intelligence can be leveraged to analyze great amounts of data. It can be used on images or textual data to define the epidemiology of diseases, such as cancer. In this review, we will present and discuss the applications of AI in this setting.",both,[]
33288551,"Early-Life and Adult Adiposity, Adult Height, and Benign Breast Tissue Composition","Oh H, Yaghjyan L, Austin-Datta RJ, Heng YJ, Baker GM, Sirinukunwattana K, Vellal AD, Collins LC, Murthy D, Eliassen AH, Rosner BA, Tamimi RM.",Cancer Epidemiol Biomarkers Prev. 2021 Apr;30(4):608-615. doi: 10.1158/1055-9965.EPI-20-1348. Epub 2020 Dec 7.,Oh H,Cancer Epidemiol Biomarkers Prev,2021,2020/12/08,PMC8026662,NIHMS1653478,10.1158/1055-9965.EPI-20-1348,"BACKGROUND: Early-life and adult anthropometrics are associated with breast density and breast cancer risk. However, little is known about whether these factors also influence breast tissue composition beyond what is captured by breast density among women with benign breast disease (BBD).
METHODS: This analysis included 788 controls from a nested case-control study of breast cancer within the Nurses' Health Study BBD subcohorts. Body fatness at ages 5 and 10 years was recalled using a 9-level pictogram. Weight at age 18, current weight, and height were reported via questionnaires. A deep-learning image analysis was used to quantify the percentages of epithelial, fibrous stromal, and adipose tissue areas within BBD slides. We performed linear mixed models to estimate beta coefficients (Î²) and 95% confidence intervals (CI) for the relationships between anthropometrics and the log-transformed percentages of individual tissue type, adjusting for confounders.
RESULTS: Childhood body fatness (level â¥ 4.5 vs. 1), BMI at age 18 (â¥23 vs. &lt;19 kg/m2), and current adult BMI (â¥30 vs. &lt;21 kg/m2) were associated with higher proportions of adipose tissue [Î² (95% CI) = 0.34 (0.03, 0.65), 0.19 (-0.04-0.42), 0.40 (0.12, 0.68), respectively] and lower proportions of fibrous stromal tissue [-0.05 (-0.10, 0.002), -0.03 (-0.07, 0.003), -0.12 (-0.16, -0.07), respectively] during adulthood (all P <sub>trend</sub> &lt; 0.04). BMI at age 18 was also inversely associated with epithelial tissue (P <sub>trend</sub> = 0.03). Adult height was not associated with any of the individual tissue types.
CONCLUSIONS: Our data suggest that body fatness has long-term impacts on breast tissue composition.
IMPACT: This study contributes to our understanding of the link between body fatness and breast cancer risk.See related commentary by Oskar et al., p. 590.",both,[]
33208974,Artificial intelligence is improving the detection of lung cancer,Svoboda E.,Nature. 2020 Nov;587(7834):S20-S22. doi: 10.1038/d41586-020-03157-9.,Svoboda E,Nature,2020,2020/11/19,,,10.1038/d41586-020-03157-9,,both,[]
33088315,The outcome in patients with brain stroke: A deep learning neural network modeling,"Someeh N, Asghari Jafarabadi M, Shamshirgaran SM, Farzipoor F.",J Res Med Sci. 2020 Aug 24;25:78. doi: 10.4103/jrms.JRMS_268_20. eCollection 2020.,Someeh N,J Res Med Sci,2020,2020/10/22,PMC7554543,,10.4103/jrms.JRMS_268_20,"BACKGROUND: The artificial intelligence field is obtaining ever-increasing interests for enhancing the accuracy of diagnosis and the quality of patient care. Deep learning neural network (DLNN) approach was considered in patients with brain stroke (BS) to predict and classify the outcome by the risk factors.
MATERIALS AND METHODS: A total of 332 patients with BS (mean age: 77.4 [standard deviation: 10.4] years, 50.6% - male) from Imam Khomeini Hospital, Ardabil, Iran, during 2008-2018 participated in this prospective study. Data were gathered from the available documents of the BS registry. Furthermore, the diagnosis of BS was considered based on computerized tomography scans and magnetic resonance imaging. The DLNN strategy was applied to predict the effects of the main risk factors on mortality. The quality of the model was measured by diagnostic indices.
RESULTS: The finding of this study for 81 selected models demonstrated that ranges of accuracy, sensitivity, and specificity are 90.5%-99.7%, 83.8%-100%, and 89.8%-99.5%, respectively. Based on the optimal model (tangent hyperbolic activation function with the minimum-maximum hidden units of 10-20, max epochs of 400, momentum of 0.5, and learning rate of 0.1), the most important predictors for BS mortality were time interval after 10 years (accuracy = 92.2%), age category (75.6%), the history of hyperlipoproteinemia (66.9%), and education level (66.9%). The other independent variables are at moderate importance (66.6%) which include sex, employment status, residential place, smoking habits, history of heart disease, cerebrovascular accident type, blood pressure, diabetes, oral contraceptive pill use, and physical activity.
CONCLUSION: The best means for dropping the BS load is effective BS prevention. DLNN strategy showed a surprising presentation in the prediction of BS mortality based on the main risk factors with an excellent diagnostic accuracy. Moreover, the time interval after 10 years, age, the history of hyperlipoproteinemia, and education level are the most important predictors for BS.",both,"['deep learning', 'neural network']"
32866415,Artificial Intelligence and Data Mining to Assess Lung Cancer Risk: Challenges and Opportunities,Pinsky P.,Ann Intern Med. 2020 Nov 3;173(9):760-761. doi: 10.7326/M20-5673. Epub 2020 Sep 1.,Pinsky P,Ann Intern Med,2020,2020/09/01,,,10.7326/M20-5673,,both,[]
32620817,Development of AI-based pathology biomarkers in gastrointestinal and liver cancer,"Kather JN, Calderaro J.",Nat Rev Gastroenterol Hepatol. 2020 Oct;17(10):591-592. doi: 10.1038/s41575-020-0343-3.,Kather JN,Nat Rev Gastroenterol Hepatol,2020,2020/07/05,,,10.1038/s41575-020-0343-3,,both,[]
32616597,Development of a clinical decision support system for severity risk prediction and triage of COVID-19 patients at hospital admission: an international multicentre study,"Wu G, Yang P, Xie Y, Woodruff HC, Rao X, Guiot J, Frix AN, Louis R, Moutschen M, Li J, Li J, Yan C, Du D, Zhao S, Ding Y, Liu B, Sun W, Albarello F, D'Abramo A, SchininÃ  V, Nicastri E, Occhipinti M, Barisione G, Barisione E, Halilaj I, Lovinfosse P, Wang X, Wu J, Lambin P.",Eur Respir J. 2020 Aug 20;56(2):2001104. doi: 10.1183/13993003.01104-2020. Print 2020 Aug.,Wu G,Eur Respir J,2020,2020/07/04,PMC7331655,,10.1183/13993003.01104-2020,"BACKGROUND: The outbreak of coronavirus disease 2019 (COVID-19) has globally strained medical resources and caused significant mortality.
OBJECTIVE: To develop and validate a machine-learning model based on clinical features for severity risk assessment and triage for COVID-19 patients at hospital admission.
METHOD: 725 patients were used to train and validate the model. This included a retrospective cohort from Wuhan, China of 299 hospitalised COVID-19 patients from 23 December 2019 to 13 February 2020, and five cohorts with 426 patients from eight centres in China, Italy and Belgium from 20 February 2020 to 21 March 2020. The main outcome was the onset of severe or critical illness during hospitalisation. Model performances were quantified using the area under the receiver operating characteristic curve (AUC) and metrics derived from the confusion matrix.
RESULTS: In the retrospective cohort, the median age was 50âyears and 137 (45.8%) were male. In the five test cohorts, the median age was 62âyears and 236 (55.4%) were male. The model was prospectively validated on five cohorts yielding AUCs ranging from 0.84 to 0.93, with accuracies ranging from 74.4% to 87.5%, sensitivities ranging from 75.0% to 96.9%, and specificities ranging from 55.0% to 88.0%, most of which performed better than the pneumonia severity index. The cut-off values of the low-, medium- and high-risk probabilities were 0.21 and 0.80. The online calculators can be found at www.covid19risk.ai.
CONCLUSION: The machine-learning model, nomogram and online calculator might be useful to access the onset of severe and critical illness among COVID-19 patients and triage at hospital admission.",both,[]
32492160,Prognosis and Treatment of Non-Small Cell Lung Cancer in the Age of Deep Learning,"Howard FM, Pearson AT.",JAMA Netw Open. 2020 Jun 1;3(6):e206368. doi: 10.1001/jamanetworkopen.2020.6368.,Howard FM,JAMA Netw Open,2020,2020/06/04,,,10.1001/jamanetworkopen.2020.6368,,both,[]
32049304,Application of Basic Epidemiologic Principles and Electronic Health Records in a Deep Learning Prediction Model,"Vivot A, GrÃ©gory J, Porcher R.",JAMA Dermatol. 2020 Apr 1;156(4):472-473. doi: 10.1001/jamadermatol.2019.4919.,Vivot A,JAMA Dermatol,2020,2020/02/13,,,10.1001/jamadermatol.2019.4919,,both,[]
31912788,Man against machine reloaded: performance of a market-approved convolutional neural network in classifying a broad spectrum of skin lesions in comparison with 96 dermatologists working under less artificial conditions,"Haenssle HA, Fink C, Toberer F, Winkler J, Stolz W, Deinlein T, Hofmann-Wellenhof R, Lallas A, Emmert S, Buhl T, Zutt M, Blum A, Abassi MS, Thomas L, Tromme I, Tschandl P, Enk A, Rosenberger A; Reader Study Level I and Level II Groups.",Ann Oncol. 2020 Jan;31(1):137-143. doi: 10.1016/j.annonc.2019.10.013.,Haenssle HA,Ann Oncol,2020,2020/01/09,,,10.1016/j.annonc.2019.10.013,"BACKGROUND: Convolutional neural networks (CNNs) efficiently differentiate skin lesions by image analysis. Studies comparing a market-approved CNN in a broad range of diagnoses to dermatologists working under less artificial conditions are lacking.
MATERIALS AND METHODS: One hundred cases of pigmented/non-pigmented skin cancers and benign lesions were used for a two-level reader study in 96 dermatologists (level I: dermoscopy only; level II: clinical close-up images, dermoscopy, and textual information). Additionally, dermoscopic images were classified by a CNN approved for the European market as a medical device (Moleanalyzer Pro, FotoFinder Systems, Bad Birnbach, Germany). Primary endpoints were the sensitivity and specificity of the CNN's dichotomous classification in comparison with the dermatologists' management decisions. Secondary endpoints included the dermatologists' diagnostic decisions, their performance according to their level of experience, and the CNN's area under the curve (AUC) of receiver operating characteristics (ROC).
RESULTS: The CNN revealed a sensitivity, specificity, and ROC AUC with corresponding 95% confidence intervals (CI) of 95.0% (95% CI 83.5% to 98.6%), 76.7% (95% CI 64.6% to 85.6%), and 0.918 (95% CI 0.866-0.970), respectively. In level I, the dermatologists' management decisions showed a mean sensitivity and specificity of 89.0% (95% CI 87.4% to 90.6%) and 80.7% (95% CI 78.8% to 82.6%). With level II information, the sensitivity significantly improved to 94.1% (95% CI 93.1% toÂ 95.1%; P < 0.001), while the specificity remained unchanged at 80.4% (95% CI 78.4% to 82.4%; PÂ = 0.97). When fixing the CNN's specificity at the mean specificity of the dermatologists' management decision in level II (80.4%), the CNN's sensitivity was almost equal to that of human raters, at 95% (95% CI 83.5% to 98.6%) versus 94.1% (95% CI 93.1% to 95.1%); PÂ = 0.1. In contrast, dermatologists were outperformed by the CNN in their level I management decisions and level I and II diagnostic decisions. More experienced dermatologists frequently surpassed the CNN's performance.
CONCLUSIONS: Under less artificial conditions and in a broader spectrum of diagnoses, the CNN and most dermatologists performed on the same level. Dermatologists are trained to integrate information from a range of sources rendering comparative studies that are solely based on one single case image inadequate.",both,"['dl', 'neural network', 'convolutional neural network', 'convolutional neural network']"
